start
dgb	1515481734.3006525	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481734.316664	192	142243777	中国好男人哈哈	蘑菇	3	71017
dgb	1515481734.7413292	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481734.7573705	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481734.8631704	824	24005297	tq5893042	一发	16	67373
dgb	1515481735.182369	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481735.3924062	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481735.6060877	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481735.9237792	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481736.1346579	824	21596959	嘿嘿嘿嘻嘻嘻嘻	女流	10	156277
dgb	1515481736.145937	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481736.2508125	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481736.8651664	520	32285571	大周东厂王大人	YJJ	8	687423
dgb	1515481736.8690152	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481736.872526	192	142243777	中国好男人哈哈	蘑菇	3	71017
dgb	1515481737.1774807	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481737.2817566	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481737.4982913	520	32285571	大周东厂王大人	YJJ	8	687423
dgb	1515481737.8434	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481737.8594155	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481737.9641976	520	32285571	大周东厂王大人	YJJ	8	687423
dgb	1515481737.9681144	824	21596959	嘿嘿嘿嘻嘻嘻嘻	女流	10	156277
dgb	1515481738.071803	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481738.2852945	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481738.4895024	520	32285571	大周东厂王大人	YJJ	8	687423
dgb	1515481738.603519	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481738.7152023	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481738.71921	192	142243777	中国好男人哈哈	蘑菇	3	71017
dgb	1515481738.9257228	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481739.1379864	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481739.148015	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481739.153027	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481739.2577271	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481739.3631737	824	21596959	嘿嘿嘿嘻嘻嘻嘻	女流	10	156277
dgb	1515481739.3682086	520	32285571	大周东厂王大人	YJJ	8	687423
dgb	1515481739.474498	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481739.50455	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481739.6115334	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481739.82398	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481739.8279808	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481739.9370906	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481740.043203	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481740.0476882	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481740.0532024	192	142243777	中国好男人哈哈	蘑菇	3	71017
dgb	1515481740.2751539	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481740.4809606	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481740.4849484	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481740.4894607	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481740.6000326	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481740.8143463	192	142243777	中国好男人哈哈	蘑菇	3	71017
dgb	1515481740.920253	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481740.9242375	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481740.9282491	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481741.1443102	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481741.1483204	824	21596959	嘿嘿嘿嘻嘻嘻嘻	女流	10	156277
dgb	1515481741.2586136	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481741.2681384	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481741.3786771	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481741.6049917	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481741.7099676	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481741.718991	824	10097376	LINchan	女流	7	156277
dgb	1515481741.7245054	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481741.8297954	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481741.9350498	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481742.0402675	824	86188969	那年发开悦正圆	鸽王	4	292081
dgb	1515481742.1567314	824	10097376	LINchan	女流	7	156277
dgb	1515481742.261961	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481742.5691307	824	4468811	脑嗨狂魔	女流	12	156277
dgb	1515481742.786849	824	10097376	LINchan	女流	7	156277
dgb	1515481742.9970305	824	4468811	脑嗨狂魔	女流	12	156277
