start
dgb	1515740652.3345013	824	226272	zsh1996	女流	6	156277
dgb	1515740652.3375094	520	141536103	没眉毛的盾刀兽	女流	7	156277
dgb	1515740652.4405842	520	2883159	第一次改名一块钱	女流	11	156277
dgb	1515740652.5435221	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740652.546321	824	36297258	巫毒赛高	女流	8	156277
dgb	1515740652.5503314	824	15559093	今年七十岁		0	0
dgb	1515740652.5533388	824	164064625	我是真的萝莉控ii	鸽王	10	292081
dgb	1515740652.5563478	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740652.6609209	520	2883159	第一次改名一块钱	女流	11	156277
dgb	1515740652.6639266	824	226272	zsh1996	女流	6	156277
dgb	1515740652.7738032	824	164064625	我是真的萝莉控ii	鸽王	10	292081
dgb	1515740652.7808304	520	141536103	没眉毛的盾刀兽	女流	7	156277
dgb	1515740652.8840923	520	2883159	第一次改名一块钱	女流	11	156277
dgb	1515740652.8891056	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740652.9964216	824	164064625	我是真的萝莉控ii	鸽王	10	292081
dgb	1515740653.0003998	520	141536103	没眉毛的盾刀兽	女流	7	156277
dgb	1515740653.105687	520	2883159	第一次改名一块钱	女流	11	156277
dgb	1515740653.1107068	520	141536103	没眉毛的盾刀兽	女流	7	156277
dgb	1515740653.114734	824	164064625	我是真的萝莉控ii	鸽王	10	292081
dgb	1515740653.1207232	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740653.1247308	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740653.1287699	824	226272	zsh1996	女流	6	156277
dgb	1515740653.1327796	824	15559093	今年七十岁		0	0
dgb	1515740653.1377656	520	5017474	oscar2014	女流	4	156277
dgb	1515740653.244682	824	164064625	我是真的萝莉控ii	鸽王	10	292081
dgb	1515740653.3524835	824	226272	zsh1996	女流	6	156277
dgb	1515740653.3564937	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740653.3614762	520	2883159	第一次改名一块钱	女流	11	156277
dgb	1515740653.465591	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740653.5722647	824	15559093	今年七十岁		0	0
dgb	1515740653.5772781	824	100112715	小焦老师	女流	11	156277
dgb	1515740653.6833584	824	100112715	小焦老师	女流	11	156277
dgb	1515740653.7064202	520	2883159	第一次改名一块钱	女流	11	156277
dgb	1515740653.7284782	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740653.7425163	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740653.848799	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740653.854816	824	15559093	今年七十岁		0	0
dgb	1515740653.8588252	824	226272	zsh1996	女流	6	156277
dgb	1515740653.9646235	824	8961391	子非风	YJJ	7	687423
dgb	1515740653.9786618	824	100112715	小焦老师	女流	11	156277
dgb	1515740654.0899582	824	100112715	小焦老师	女流	11	156277
dgb	1515740654.0989802	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740654.2233112	824	15559093	今年七十岁		0	0
dgb	1515740654.2363453	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740654.243365	824	226272	zsh1996	女流	6	156277
dgb	1515740654.2523897	824	100112715	小焦老师	女流	11	156277
dgb	1515740654.4669597	824	100112715	小焦老师	女流	11	156277
dgb	1515740654.4709697	520	5017474	oscar2014	女流	4	156277
dgb	1515740654.4769864	824	8961391	子非风	YJJ	7	687423
dgb	1515740654.583269	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740654.5882819	824	226272	zsh1996	女流	6	156277
dgb	1515740654.5942986	193	2883159	第一次改名一块钱	女流	11	156277
dgb	1515740654.6424258	824	41092272	罗伊茨		0	0
dgb	1515740654.6474407	824	36297258	巫毒赛高	女流	8	156277
dgb	1515740654.653455	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740654.7607396	824	8961391	子非风	YJJ	7	687423
dgb	1515740654.7647521	193	2883159	第一次改名一块钱	女流	11	156277
dgb	1515740654.7697642	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740654.7747786	824	15559093	今年七十岁		0	0
dgb	1515740654.7807982	824	100112715	小焦老师	女流	11	156277
dgb	1515740654.89511	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740654.8991086	824	41092272	罗伊茨		0	0
dgb	1515740654.903119	519	141536103	没眉毛的盾刀兽	女流	7	156277
dgb	1515740655.006395	519	141536103	没眉毛的盾刀兽	女流	7	156277
dgb	1515740655.0114079	824	36297258	巫毒赛高	女流	8	156277
dgb	1515740655.0164282	824	100112715	小焦老师	女流	11	156277
dgb	1515740655.0214348	824	226272	zsh1996	女流	6	156277
dgb	1515740655.125712	824	100112715	小焦老师	女流	11	156277
dgb	1515740655.131728	824	65776935	特有范erQAQ	高原	2	734565
dgb	1515740655.138747	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740655.2450588	824	41092272	罗伊茨		0	0
dgb	1515740655.2500718	824	15559093	今年七十岁		0	0
dgb	1515740655.2581227	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740655.3623707	519	141536103	没眉毛的盾刀兽	女流	7	156277
dgb	1515740655.3663807	824	226272	zsh1996	女流	6	156277
dgb	1515740655.3703923	824	100112715	小焦老师	女流	11	156277
dgb	1515740655.474708	824	100112715	小焦老师	女流	11	156277
dgb	1515740655.4786801	824	4950058	GreedSama	女流	14	156277
dgb	1515740655.4846954	824	8961391	子非风	YJJ	7	687423
dgb	1515740655.4887059	824	15559093	今年七十岁		0	0
dgb	1515740655.5929832	824	41092272	罗伊茨		0	0
dgb	1515740655.599001	519	141536103	没眉毛的盾刀兽	女流	7	156277
dgb	1515740655.6040263	519	141536103	没眉毛的盾刀兽	女流	7	156277
dgb	1515740655.7084827	824	41092272	罗伊茨		0	0
dgb	1515740655.7145035	824	15559093	今年七十岁		0	0
dgb	1515740655.7195268	824	226272	zsh1996	女流	6	156277
dgb	1515740655.724526	520	5017474	oscar2014	女流	4	156277
dgb	1515740655.7295396	824	48907668	大周丧女日日	小人参	6	20360
dgb	1515740655.834159	824	4950058	GreedSama	女流	14	156277
dgb	1515740655.8381047	192	2883159	第一次改名一块钱	女流	11	156277
dgb	1515740655.8421128	824	36297258	巫毒赛高	女流	8	156277
dgb	1515740655.8459847	824	8961391	子非风	YJJ	7	687423
dgb	1515740655.8499954	824	48907668	大周丧女日日	小人参	6	20360
dgb	1515740655.8540134	192	160101388	吃面不就蒜	女流	2	156277
dgb	1515740655.8578193	824	100112715	小焦老师	女流	11	156277
dgb	1515740655.9612188	824	4950058	GreedSama	女流	14	156277
