start
dgb	1515229351.0674007	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229351.0725136	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229351.177318	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229351.281229	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229351.286243	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229351.396949	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229351.4029062	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229351.5081022	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229351.617128	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229351.6206374	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229351.726131	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229351.7321467	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229351.8441548	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229351.9491932	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229351.9527044	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229352.1602962	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229352.1643035	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229352.1683183	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229352.2738247	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229352.279313	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229352.284828	824	26342667	Ethan1607	女流	8	156277
dgb	1515229352.495252	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229352.498734	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229352.5042524	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229352.5112708	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229352.7156942	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229352.8209498	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229352.926677	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229353.0353744	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229353.039886	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229353.1471534	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229353.1540754	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229353.160092	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229353.2639425	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229353.3681908	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229353.4799194	824	26342667	Ethan1607	女流	8	156277
dgb	1515229353.4833384	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229353.5874286	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229353.5933497	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229353.5978606	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229353.701863	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229353.806021	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229353.9124923	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229353.9164917	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229353.9199898	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229354.2249706	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229354.3302445	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229354.3342254	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229354.3377635	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229354.3412452	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229354.446454	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229354.4500024	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229354.6540344	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229354.6584437	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229354.8849106	824	26342667	Ethan1607	女流	8	156277
dgb	1515229354.8884175	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229355.1031227	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229355.10707	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229355.1130867	824	132238428	在蚌埠回旋的李毅	女流	10	156277
dgb	1515229355.3176675	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229355.321593	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229355.3251035	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229355.531692	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229355.6366498	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229355.6410966	824	106551791	大周马屁部TA健健	女流	11	156277
dgb	1515229355.8521087	824	1702792	Aomine928	女流	7	156277
dgb	1515229355.9561496	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229356.062042	824	26342667	Ethan1607	女流	8	156277
dgb	1515229356.0664654	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229356.1701055	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229356.4752192	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229356.6809468	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229356.8919516	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229357.1033037	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229357.2073584	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229357.4172866	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229357.4212034	824	26342667	Ethan1607	女流	8	156277
dgb	1515229357.5335214	824	1702792	Aomine928	女流	7	156277
dgb	1515229357.6423876	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229357.8531733	824	1702792	Aomine928	女流	7	156277
dgb	1515229357.857173	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229358.062731	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229358.1686218	824	1702792	Aomine928	女流	7	156277
dgb	1515229358.2729	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229358.3844845	824	1702792	Aomine928	女流	7	156277
dgb	1515229358.493047	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229358.7002985	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229358.70425	824	1702792	Aomine928	女流	7	156277
dgb	1515229358.9214413	824	1702792	Aomine928	女流	7	156277
dgb	1515229359.0337417	824	26342667	Ethan1607	女流	8	156277
dgb	1515229359.0392587	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229359.1456263	824	621107	Noc_qq		0	0
dgb	1515229359.152145	824	1702792	Aomine928	女流	7	156277
dgb	1515229359.1556535	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229359.260117	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229359.3668745	824	34129726	电光火石之间ww	女流	8	156277
dgb	1515229359.3708866	824	621107	Noc_qq		0	0
dgb	1515229359.4751909	192	1340990	梅妻丶鹤子	女流	20	156277
dgb	1515229359.4876952	824	1702792	Aomine928	女流	7	156277
dgb	1515229359.4932096	824	621107	Noc_qq		0	0
dgb	1515229359.5994937	824	1702792	Aomine928	女流	7	156277
dgb	1515229359.6055093	824	621107	Noc_qq		0	0
dgb	1515229359.7172124	824	34129726	电光火石之间ww	女流	8	156277
dgb	1515229359.822556	824	1702792	Aomine928	女流	7	156277
dgb	1515229359.826009	824	621107	Noc_qq		0	0
dgb	1515229359.8304956	824	34129726	电光火石之间ww	女流	8	156277
dgb	1515229359.9391136	824	34129726	电光火石之间ww	女流	8	156277
dgb	1515229360.0433602	824	1702792	Aomine928	女流	7	156277
dgb	1515229360.0503871	824	34129726	电光火石之间ww	女流	8	156277
dgb	1515229360.0543907	824	621107	Noc_qq		0	0
dgb	1515229360.1588888	824	34129726	电光火石之间ww	女流	8	156277
