start
dgb	1516087686.3095179	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087686.4256992	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087686.5333211	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087686.6369026	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087686.6821883	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087686.7959614	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087686.8991299	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087687.1504996	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087687.1735647	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087687.1765704	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087687.2803113	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087687.3982	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087687.5015147	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087687.5245328	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087687.6733978	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087687.6764023	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087687.884267	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087687.8872745	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087687.991239	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087688.0990121	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087688.2091706	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087688.3215823	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087688.4253023	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087688.5289447	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087688.5318706	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087688.63632	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087688.7488625	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087688.8591657	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087688.968559	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087689.077323	824	4409977	浮廊祭雪	雙馬尾	8	102411
dgb	1516087689.0803132	824	141811794	邢x醒x醒	一发	6	67373
dgb	1516087689.1900625	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087689.3278823	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087689.4504669	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087689.6718328	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087689.7849238	824	47509509	夜是漫长的告白	女流	6	156277
dgb	1516087689.7878733	824	4409977	浮廊祭雪	雙馬尾	8	102411
dgb	1516087690.0012228	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087690.1064928	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087690.2226608	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087690.2297084	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087690.3327944	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087690.439493	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087690.5609922	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087690.5659766	824	4409977	浮廊祭雪	雙馬尾	8	102411
dgb	1516087690.669564	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087690.7778747	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087690.7828696	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087690.8971205	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087690.901131	824	47509509	夜是漫长的告白	女流	6	156277
dgb	1516087691.0104566	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087691.1153095	193	141811794	邢x醒x醒	一发	6	67373
dgb	1516087691.118349	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087691.1355407	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087691.2386756	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087691.2436633	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087691.2476676	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087691.3507233	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087691.3547614	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087691.4596715	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087691.5627153	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087691.5707645	824	47509509	夜是漫长的告白	女流	6	156277
dgb	1516087691.5737734	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087691.6787372	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087691.6826777	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087691.686718	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087691.7967553	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087691.8048036	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087691.8078177	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087691.9130075	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087692.016706	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087692.019739	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087692.0227456	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087692.1363516	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087692.241956	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087692.2449937	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087692.3547833	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087692.3577905	824	47509509	夜是漫长的告白	女流	6	156277
dgb	1516087692.3618011	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087692.465969	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087692.4719508	192	141811794	邢x醒x醒	一发	6	67373
dgb	1516087692.4799442	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087692.584519	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087692.5915215	824	4409977	浮廊祭雪	雙馬尾	8	102411
dgb	1516087692.6964028	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087692.8034143	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087692.807387	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087692.912647	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087692.9166243	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087692.9206321	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087693.0250475	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087693.1287913	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087693.1317396	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087693.245013	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087693.247951	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087693.251932	824	12748910	唧哝唧哝	一发	5	67373
dgb	1516087693.2589831	824	47509509	夜是漫长的告白	女流	6	156277
dgb	1516087693.3637068	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087693.491294	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087693.496276	824	4409977	浮廊祭雪	雙馬尾	8	102411
dgb	1516087693.6000001	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087693.7050111	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087693.8194864	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087693.92674	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087693.929689	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087693.9336715	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087693.9377103	824	47509509	夜是漫长的告白	女流	6	156277
dgb	1516087694.1450171	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087694.1520543	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087694.2620096	824	862302	Amtony	甜老二	12	242045
dgb	1516087694.2660215	447	184447896	牡丹春火	女流	1	156277
dgb	1516087694.3836362	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087694.3876204	824	64575474	红豆鹤笙	女流	13	156277
dgb	1516087694.3906488	713	5109513	时代青年孔乙己	女流	2	156277
dgb	1516087694.5949783	713	5109513	时代青年孔乙己	女流	2	156277
dgb	1516087694.7035983	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087694.7075963	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087694.8112497	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087694.8162017	824	47509509	夜是漫长的告白	女流	6	156277
dgb	1516087695.0353053	824	25322406	南城巷陌	小8路	9	64609
dgb	1516087695.1393096	195	107169296	小蚂蚁沙滩晒太阳	女流	14	156277
